platform,milliseconds_played,latitude,longitude,city,timestamp,source,track_id,track_name,album_name,artist_id,artist_name,valence_score,danceability_score,familiarity_score,song_year,song_tempo,runnability,energy,popularity_normalized
OS X 10.10.5 [x86 8],122508,40.7,-74,New York,1441396904,album,3442e6f17092404095c63df7616d56d8,June Apple,Brittany Haas,65980c4b2e2b4e8890c652fb637ed171,Brittany Haas,0.734489,0.528773,0.286129,2009,98.135,0.21894662,0.4946369,0.2582667812
OS X 10.10.5 [x86 8],327173,40.7,-74,New York,1441397231,search,c36abdbc240d4369b2d4a2ca5d2d32c1,Kids Will Be Skeletons,Happy Songs for Happy People,652be67e41d34eeb8a64b0be48c7382c,Mogwai,0.056288,0.171746,0.740097,2003,99.308,0.32569417,0.24858399,0.558828146
OS X 10.10.5 [x86 8],384554,40.7,-74,New York,1441397616,search,40d436ccbb4a47968e9739ea1df754f0,Remurdered,Rave Tapes,652be67e41d34eeb8a64b0be48c7382c,Mogwai,0.203167,0.569387,0.740097,2013,114.009,0.23722544,0.6101731,0.5227450224
OS X 10.10.5 [x86 8],322208,40.7,-74,New York,1441397938,search,1cac8fe8b30d4176a287db3b5cdf66ae,Heard About You Last Night,Rave Tapes,652be67e41d34eeb8a64b0be48c7382c,Mogwai,0.158735,0.516089,0.740097,2014,119.975,0.3581354,0.37824222,0.4846316293
OS X 10.10.5 [x86 8],209843,40.7,-74,New York,1441398530,search,ccec076b45b347efb755a474956a224d,Teenage Exorcists,Music Industry 3. Fitness Industry 1.,652be67e41d34eeb8a64b0be48c7382c,Mogwai,0.062793,0.322382,0.740097,2014,126.988,0.14720307,0.86481076,0.5243151226
OS X 10.10.5 [x86 8],151719,40.6,-74,Brooklyn,1441412161,search,abfc2da6875b4e91a7342921148a8279,History Day,Music Industry 3. Fitness Industry 1.,652be67e41d34eeb8a64b0be48c7382c,Mogwai,0.242844,0.529203,0.740097,2014,119.999,0.4526034,0.45887184,0.5371543184
OS X 10.10.5 [x86 4],1021,40.6,-74,Brooklyn,1441471761,search,a19c73bf437040048a0d039b6e41485e,Banish Misfortune - Trip To Athlone - Trim The Velvet,Think Before You Think,19a0468f110642428b9cce463b2d8dff,Danu,0.602037,0.305762,0.429134,2000,127.741,0.1633664,0.45735028,0.2363186819
OS X 10.10.5 [x86 4],1021,40.6,-74,Brooklyn,1441471783,search,a19c73bf437040048a0d039b6e41485e,Banish Misfortune - Trip To Athlone - Trim The Velvet,Think Before You Think,19a0468f110642428b9cce463b2d8dff,Danu,0.602037,0.305762,0.429134,2000,127.741,0.1633664,0.45735028,0.2363186819
OS X 10.10.5 [x86 8],1021,40.6,-74,Brooklyn,1441471783,search,abfc2da6875b4e91a7342921148a8279,History Day,Music Industry 3. Fitness Industry 1.,652be67e41d34eeb8a64b0be48c7382c,Mogwai,0.242844,0.529203,0.740097,2014,119.999,0.4526034,0.45887184,0.5371543184
OS X 10.10.5 [x86 4],245120,40.6,-74,Brooklyn,1441472028,album,f2ca3b2b4ee945d694f2a541c912ba63,Duck River,Brittany Haas,65980c4b2e2b4e8890c652fb637ed171,Brittany Haas,null,null,null,null,null,0.15465003,0.56587565,0.2771756786
OS X 10.10.5 [x86 4],232746,40.6,-74,Brooklyn,1441472260,album,ecfd18bff54648f2b3a151b156d4354d,Dry and Dusty,Brittany Haas,65980c4b2e2b4e8890c652fb637ed171,Brittany Haas,null,null,null,null,null,0.30263716,0.37428778,0.2985058747
OS X 10.10.5 [x86 4],253960,40.6,-74,Brooklyn,1441472514,album,85621d65c64148988ff1e1a6cf381a0e,"Streak O'Lean, Streak O'Fat",Brittany Haas,65980c4b2e2b4e8890c652fb637ed171,Brittany Haas,0.795238,0.617046,0.286129,2009,120.279,0.100127816,0.4821537,0.2627033328
OS X 10.10.5 [x86 4],219013,40.6,-74,Brooklyn,1441472733,album,87a1b9d433c94046822219ed14de1081,Three Forks of Cheat,Brittany Haas,65980c4b2e2b4e8890c652fb637ed171,Brittany Haas,0.782904,0.337634,0.286129,2009,191.695,0.15801993,0.4817273,0.2564390303
OS X 10.10.5 [x86 4],144800,40.6,-74,Brooklyn,1441472878,album,f7eb50d5a6d34e23a82f261b5cf2f7ef,Sail Away Ladies,Brittany Haas,65980c4b2e2b4e8890c652fb637ed171,Brittany Haas,null,null,null,null,null,0.053897284,0.3683969,0.2628569484
OS X 10.10.5 [x86 4],259760,40.6,-74,Brooklyn,1441473138,album,013f4308f35e44d7b50c94aba0397e28,Bonaparte's Retreat/Yell in the Shoats,Brittany Haas,65980c4b2e2b4e8890c652fb637ed171,Brittany Haas,0.313725,0.464122,0.286129,2009,123.175,0.2978977,0.43189806,0.2760626869
OS X 10.10.5 [x86 4],179306,40.6,-74,Brooklyn,1441473317,album,3442e6f17092404095c63df7616d56d8,June Apple,Brittany Haas,65980c4b2e2b4e8890c652fb637ed171,Brittany Haas,0.734489,0.528773,0.286129,2009,98.135,0.21894662,0.4946369,0.2582667812
OS X 10.10.5 [x86 4],239133,40.6,-74,Brooklyn,1441473556,album,b1fd0fb0e8cc4defa378950eda4f8818,Fisher's Hornpipe,Brittany Haas,65980c4b2e2b4e8890c652fb637ed171,Brittany Haas,0.976698,0.515485,0.286129,2009,115.815,0.071062125,0.5111348,0.2632015682
OS X 10.10.5 [x86 4],263440,40.6,-74,Brooklyn,1441473820,album,664f9c30089747b6883d8651da399442,Candy Girl,Brittany Haas,65980c4b2e2b4e8890c652fb637ed171,Brittany Haas,null,null,null,null,null,0.40639064,0.4810649,0.2833642611
OS X 10.10.5 [x86 8],168733,59.3,18.1,Stockholm,1441722596,playlist-owned-by-other-non-collaborative,de470fead654407ebe53c90afe59f6ea,"The First Booke of Songes or Ayres: Awake, sweet love (The First Booke of Songes)",The Very Best of English Song,2caa5feffe134ca2baec92ee57164b84,John Dowland,0.239652,0.411272,0.102184,1989,113.427,0.22027077,0.03912795,0.3160941074
OS X 10.10.5 [x86 8],192000,59.3,18.1,Stockholm,1441722789,playlist-owned-by-other-non-collaborative,a078c81c6930440294366afabf3f171f,Song of Songs: Vineam Meam Non Custodivi,Palestrina Volume 3,1412261c17f7477692d3fa234e8334d2,Giovanni Pierluigi da Palestrina,0.044339,0.082801,0.478957,2013,76.378,0.09677659,0.11689518,0.422257724
OS X 10.10.5 [x86 8],112933,59.3,18.1,Stockholm,1441722902,playlist-owned-by-other-non-collaborative,7d144d02f60442d2bec90ec220f6104e,Mass for 3 Voices: Sanctus,"Byrd: The Masses for 3, 4 & 5 voices",4bd8eccd31b5414d88cd451ae3a492ab,William Byrd,null,null,null,null,null,0.12064207,0.09097466,0.4789378722
OS X 10.10.5 [x86 8],155240,59.3,18.1,Stockholm,1441723058,playlist-owned-by-other-non-collaborative,4a88877ff40740cda009a9f679f002f2,Terpsichore*: a. Bransle Gay 1 b. Bransle de Montirande,Praetorius: Dances From Terpsichore,1af9829c5f0d4f15a12620ca544919de,Michael Praetorius,null,null,null,null,null,0.34572852,0.12891883,0.4928020514
OS X 10.10.5 [x86 8],719133,59.3,18.1,Stockholm,1441723778,playlist-owned-by-other-non-collaborative,573ecc49aacf44379945f7a55c08080e,Miserere,Allegri Miserere,9ac7cc7e327c4197b4684578c616deba,Gregorio Allegri,0.035142,0.150054,0.380233,2006,73.132,0.093679994,0.036968082,0.5280222279
OS X 10.10.5 [x86 8],138773,59.3,18.1,Stockholm,1441723917,playlist-owned-by-other-non-collaborative,8571bfaafcb643f28718b8d8def4c6d2,"In Nomine À 5, ""Rachells Weepinge""",Christopher Tye: Lawdes Deo (Consort Music),4ebf8a71ab334000ac0017a5c2e00ecc,Christopher Tye,0.07328,0.136133,0.546368,2008,100.592,0.04165299,0.045745615,0.4907670355
OS X 10.10.5 [x86 8],265666,59.3,18.1,Stockholm,1441724183,playlist-owned-by-other-non-collaborative,33b2bb22f73247019c92255e35692460,Illumina faciem tuam,Gesualdo: Sacred Music for Five Voices (Complete),f71c456f612d4b30a27022548535c0dd,Carlo Gesualdo,0.036047,0.180083,0.457037,1993,127.976,0.10618662,0.08565631,0.4981445626
OS X 10.10.5 [x86 8],140400,59.3,18.1,Stockholm,1441724324,playlist-owned-by-other-non-collaborative,2ef5354b78984b8dab6c96142756d763,Lagrime di San Pietro (Tears of San Pietro): Il Magnanimo Pietro,Lassus: Lagrime Di San Pietro,c8793f07ec984015b321117655698c90,Orlande de Lassus,0.07176,0.190853,0.401202,2005,140.678,0.23086599,0.1793207,0.4837107866
OS X 10.10.5 [x86 8],377786,59.3,18.1,Stockholm,1441724702,playlist-owned-by-other-non-collaborative,8b78fe81bfb5488f8d155aac11a51493,Ave Maria,Missa Ave maris stella,633aa0951d994c698b7b6aa5b5a6af84,Josquin des Prez,null,null,null,null,null,0.17288613,0.1272669,0.489940561
OS X 10.10.5 [x86 8],103293,59.3,18.1,Stockholm,1441724806,playlist-owned-by-other-non-collaborative,2ca92261e6274b369191d6b94c330279,Sacrae symphoniae (1597): Canzon III a 4,Gabrieli: Music for Brass & Organ,3ba64d9798e14030aa02a8595cb0bf31,Giovanni Gabrieli,0.38267,0.399256,0.417718,2013,94.824,0.2234392,0.094630465,0.4483078672
OS X 10.10.5 [x86 8],207400,59.3,18.1,Stockholm,1441725014,playlist-owned-by-other-non-collaborative,8d54675c55724c0a99ea67b121f2ba03,Officium defunctorum: Taedet animam meam,"Tomás Luis de Victoria: Requiem ""Officium defunctorum""",d007759770694b09afc1fe94e9e0b65d,Tomás Luis de Victoria,0.047824,0.214675,0.072192,2012,68.118,0.15786242,0.07650368,0.4800607534
OS X 10.10.5 [x86 8],1021,59.3,18.1,Stockholm,1441829582,playlist-owned-by-other-non-collaborative,8d54675c55724c0a99ea67b121f2ba03,Officium defunctorum: Taedet animam meam,"Tomás Luis de Victoria: Requiem ""Officium defunctorum""",d007759770694b09afc1fe94e9e0b65d,Tomás Luis de Victoria,0.047824,0.214675,0.072192,2012,68.118,0.15786242,0.07650368,0.4800607534
OS X 10.10.5 [x86 8],1021,59.3,18.1,Stockholm,1441998343,playlist-owned-by-other-non-collaborative,8d54675c55724c0a99ea67b121f2ba03,Officium defunctorum: Taedet animam meam,"Tomás Luis de Victoria: Requiem ""Officium defunctorum""",d007759770694b09afc1fe94e9e0b65d,Tomás Luis de Victoria,0.047824,0.214675,0.072192,2012,68.118,0.15786242,0.07650368,0.4800607534
OS X 10.10.5 [x86 8],66515,59.3,18.1,Stockholm,1442001787,zlink,5538c5c706c844dfaa65231495cda379,Digging Holes,Mexico,9c46e7a6737a408cafaa979a5ffcc206,Icarus Himself,0.17739,0.527171,0.299773,2010,87.618,0.5245285,0.21770194,0.4810209198
OS X 10.10.5 [x86 8],1021,59.3,18.1,null,1442041827,zlink,5538c5c706c844dfaa65231495cda379,Digging Holes,Mexico,9c46e7a6737a408cafaa979a5ffcc206,Icarus Himself,0.17739,0.527171,0.299773,2010,87.618,0.5245285,0.21770194,0.4810209198
"iOS 8.4.1 (iPhone7,2)",358960,32.8,-96.8,Dallas,1442058091,collection-artist,2b12ed1918b44245a26f6a4bba939fd5,Siobhan O'donnell's/Sligo Indians/Rodney Miller's/Dierdre Moynih,Cé,eccde40b18a84459a35201c2f7b5ad6b,Cé,0.868863,0.376376,0.394686,2004,121.112,0.13651046,0.4587479,0.1800405224
"iOS 8.4.1 (iPhone7,2)",197373,32.8,-96.8,Dallas,1442058288,collection-artist,531944c8ab4d412ca0ce6ee0c5fd2a30,Dunphy's/The Trumpeter,Cé,eccde40b18a84459a35201c2f7b5ad6b,Cé,0.964417,0.627699,0.394686,2004,163.83,0.16471079,0.51395005,0.1678000396
"iOS 8.4.1 (iPhone7,2)",264146,32.8,-96.8,Dallas,1442058581,collection-artist,bdef95179f4e4545a2ccc2b95573b462,Donald Blue/Pauline's Place/Jenny Dang The Weaver,Cé,eccde40b18a84459a35201c2f7b5ad6b,Cé,0.772714,0.51572,0.394686,2004,105.179,0.13374244,0.6044156,0.1774310766
"iOS 8.4.1 (iPhone7,2)",142709,32.8,-96.8,Dallas,1442059182,collection-artist,d714811f260145699a488db27521efe0,The Hare's Dream,Cé,eccde40b18a84459a35201c2f7b5ad6b,Cé,null,null,null,null,null,0.36894053,0.487382,0.1635020046
OS X 10.10.5 [x86 4],1021,40.6,-74,Brooklyn,1442180093,search,a19c73bf437040048a0d039b6e41485e,Banish Misfortune - Trip To Athlone - Trim The Velvet,Think Before You Think,19a0468f110642428b9cce463b2d8dff,Danu,0.602037,0.305762,0.429134,2000,127.741,0.1633664,0.45735028,0.2363186819
OS X 10.10.5 [x86 4],1021,40.6,-74,Brooklyn,1442182501,search,a19c73bf437040048a0d039b6e41485e,Banish Misfortune - Trip To Athlone - Trim The Velvet,Think Before You Think,19a0468f110642428b9cce463b2d8dff,Danu,0.602037,0.305762,0.429134,2000,127.741,0.1633664,0.45735028,0.2363186819
OS X 10.10.5 [x86 8],1021,40.7,-74,New York,1442246564,zlink,5538c5c706c844dfaa65231495cda379,Digging Holes,Mexico,9c46e7a6737a408cafaa979a5ffcc206,Icarus Himself,0.17739,0.527171,0.299773,2010,87.618,0.5245285,0.21770194,0.4810209198
OS X 10.10.5 [x86 8],219600,40.7,-74,New York,1442246795,playlist-owned-by-other-non-collaborative,9784cd4d5d0f45ecb5d0c61057e9ab4b,Dragon,Magic Central,248f9ecceec24e3da2ad4c2299c3e7b4,Breathe Owl Breathe,null,null,null,null,null,0.37963626,0.39042726,0.4372372296
OS X 10.10.5 [x86 8],54056,40.7,-74,New York,1442246849,playlist-owned-by-other-non-collaborative,c998cea3126a44ef867d76fe1213ab73,Circles,Circles,fc6b098708324cc3a507ae1205dc011b,Mike Doughty,null,null,null,null,null,0.48289278,0.47723535,0.3721414079
OS X 10.10.5 [x86 8],178906,40.7,-74,New York,1442247027,playlist-owned-by-other-non-collaborative,61aa231b4432439a9be150648cfc1af0,Cold Iron,In the Wake of Neil Gunn,18014571e7e8463388f9c939940841e7,Mike Vass,0.503805,0.722203,0.352978,2014,97.991,0.62013507,0.4789381,0.4854696137
OS X 10.10.5 [x86 8],253800,40.7,-74,New York,1442247282,playlist-owned-by-other-non-collaborative,be5c5158db5c41ab952be81f666bd4fe,Bulletproof,Down Fell the Doves,b6b8b01aa7024ca7a494a21a0dbf18b1,Amanda Shires,0.513959,0.483672,0.445222,2013,90.828,0.71790504,0.608826,0.3910098068
OS X 10.10.5 [x86 8],308480,40.7,-74,New York,1442247591,playlist-owned-by-other-non-collaborative,554528c37e4a4e9ca3ce6ba990a32d19,Lewis Takes Off His Shirt,Heartland,ea29cd64f8ea4909a7bae63df8ea5ff4,Owen Pallett,0.697475,0.665517,0.581338,2009,162.084,0.5060485,0.64078194,0.4496125659
OS X 10.10.5 [x86 8],314626,40.7,-74,New York,1442247906,playlist-owned-by-other-non-collaborative,1852cd41d72f43718845adf941bce6e3,Heart of Glass,Six Years,55be06648e1d4535a4d7c06133a3f90f,Old School Freight Train,0.328686,0.634019,0.348025,2009,118.008,0.55101794,0.31725073,0.399780727
OS X 10.10.5 [x86 8],298960,40.7,-74,New York,1442248205,playlist-owned-by-other-non-collaborative,1cbfb49ac3fc41b8825b9a354961b37d,Hotcha Girls,Sharpen Your Teeth,de5c64f9c7474827a02095eb54e606fe,Ugly Casanova,0.158449,0.545896,0.536399,2002,131.143,0.42309073,0.28168738,0.4740214651
OS X 10.10.5 [x86 8],201226,40.7,-74,New York,1442248407,playlist-owned-by-other-non-collaborative,b952160e4655453d94889ad9e19c028a,Burn Them,If Sorrows Swim,6442632817064acd810aa83f57cb932d,Greensky Bluegrass,0.744259,0.58432,0.472968,2014,136.687,0.8966196,0.8057727,0.547106934
OS X 10.10.5 [x86 8],256840,40.7,-74,New York,1442248665,playlist-owned-by-other-non-collaborative,64c6b0d4d0644f338951852bc514f93b,Thank You,Metrics of Affection,d8682f82c5f64c73b614458885470072,Bombadil,null,null,null,null,null,0.4700839,0.17203961,0.5137446994
OS X 10.10.5 [x86 8],148533,40.7,-74,New York,1442249268,playlist-owned-by-other-non-collaborative,7f4f793d3a734d36bb628a2a320ac5b2,Chord Left,Aventine,2f8fff19d34b49059b5107977b2d7688,Agnes Obel,0.036439,0.61547,0.529439,2013,182.041,0.13217889,0.0908255,0.6490214788
OS X 10.10.5 [x86 8],281800,40.7,-74,New York,1442249550,playlist-owned-by-other-non-collaborative,fe732873f354489dbc04f4cab27c217a,Jealous Of The Moon,Why Should The Fire Die?,6882573204a847ffa5e952b7496efa78,Nickel Creek,null,null,null,null,null,0.63383156,0.27010354,0.4708378167
OS X 10.10.5 [x86 8],279240,40.7,-74,New York,1442249830,playlist-owned-by-other-non-collaborative,6b5ecb3302bf40a3a02280dcf4d41d71,Golden,It Still Moves,8571f161572040b9a04a7e5262be369a,My Morning Jacket,null,null,null,null,null,0.6984849,0.47873518,0.5553506604
OS X 10.10.5 [x86 8],293733,40.7,-74,New York,1442250124,playlist-owned-by-other-non-collaborative,5367add465b94e6aae39af064adab053,Falling Apart,We Fall,798afa729ce449d5bb11a346b9c1cc22,Emile Haynie,0.226156,0.529435,0.378803,2014,107.634,0.60890347,0.6877566,0.5512513745
OS X 10.10.5 [x86 8],212173,40.7,-74,New York,1442250337,playlist-owned-by-other-non-collaborative,a82b0493f8b24aac9efe5023a3d7e5bb,Omaha,The Loon,7dc3b1e15bf94341853946e23cb42b47,Tapes 'n Tapes,0.288284,0.699363,0.516873,2006,138,0.74607337,0.34124482,0.4681346891
OS X 10.10.5 [x86 8],217222,40.7,-74,New York,1442250555,playlist-owned-by-other-non-collaborative,122655e4d3a94b33aa4b6ab7e98ed0a3,Drain You,Drain You b/w Bonnet of Briars 7 inch,0b8e7e6523974378ab6e80365002f92a,Horse Feathers,0.299184,0.535672,0.533419,2010,115.489,0.56348145,0.33624855,0.6304340432
OS X 10.10.5 [x86 8],171679,40.7,-74,New York,1442251851,playlist-owned-by-other-non-collaborative,e162aeedea5a468aae677388d6c19bf4,Weeds Or Wildflowers,Poor Old Shine,cabea4830c15434ba68dd81f877beb9f,Parsonsfield,null,null,null,null,null,0.9644655,0.797357,0.4266633756
OS X 10.10.5 [x86 8],314213,40.7,-74,New York,1442252431,playlist-owned-by-other-non-collaborative,43fe86b1bef447eab8fb298f07c0f92d,Winners,Wild Animals,78ffb32d334445138c9659ced22266d6,Trampled By Turtles,0.22261,0.560575,0.570959,2014,126.528,0.46181324,0.3876982,0.5240361833
OS X 10.10.5 [x86 8],256563,40.7,-74,New York,1442252688,playlist-owned-by-other-non-collaborative,0d8e2de7caf04ac484639e0848018948,As I Am,Rooms,7b64268ec1dd48f0ad82ce9bfc893467,Paper Bird,0.46236,0.629807,0.384019,2013,104.494,0.95892006,0.5921703,0.4463638527
OS X 10.10.5 [x86 8],9659,40.7,-74,New York,1442252698,playlist-owned-by-other-non-collaborative,4107cdab3e6e4a0a96ca5d8b74cadca0,Mykonos (feat. Fleet Foxes),Africa,f11ad410a5da49de94a64f8f3774387a,Rhythms Del Mundo,0.542218,0.413359,0.411025,2012,121.976,0.5135867,0.5552596,0.5932226614
OS X 10.10.5 [x86 8],153760,40.7,-74,New York,1442252851,playlist-owned-by-other-non-collaborative,966106a8001449f1b0b6c59218ee70b6,A Rock & Roll Heart,A Rock & Roll Heart,250a567ed68a43a79e0f089e4edef7a7,Driftwood,0.723824,0.493561,0.484744,2011,154.683,0.28911877,0.2195702,0.3993175318
OS X 10.10.5 [x86 8],173522,40.7,-74,New York,1442253025,playlist-owned-by-other-non-collaborative,7e365928c4c441e5ae07bcd3b34e3643,Murder In The City,The Firewatcher's Daughter,50e9739e833148019833a08aaecd793f,Brandi Carlile,0.299969,0.496909,0.654671,2015,122.781,0.5729799,0.2557929,0.5195897848
OS X 10.10.5 [x86 8],151440,40.7,-74,New York,1442253177,playlist-owned-by-other-non-collaborative,46733a4bce9947168828907d222f2c95,Fuck This Shit,Storytelling,9ac47a1542ee4a9eab3839a21e97c271,Belle & Sebastian,0.324973,0.373243,0.745282,2002,93.927,0.6077507,0.21344888,0.3900262471
OS X 10.10.5 [x86 8],132506,40.7,-74,New York,1442253310,playlist-owned-by-other-non-collaborative,6ec59e6e08934669995b193ff34026cb,Bugs,Outside,b17aa2875b0f48ed990c5983de8c4940,O'Death,0.526303,0.488006,0.486698,2011,163.865,0.67034465,0.5130089,0.4693935435
OS X 10.10.5 [x86 8],306680,40.7,-74,New York,1442253617,playlist-owned-by-other-non-collaborative,ce64a21965af42d0b6a0efb40ddadeff,Denmark,Thousand Words,1fac411236fc4553a54bccd44ca079f3,Portland Cello Project feat. Gideon Freudmann,0.288174,0.496098,0.444732,2010,129.761,0.24498445,0.100841455,0.4954782369
OS X 10.10.5 [x86 8],204653,40.7,-74,New York,1442253822,playlist-owned-by-other-non-collaborative,ae54f9f9a61343559199446735db0ce3,Katie Queen Of Tennessee,Apache Relay,c66b80baa71a4d23a015d7a076a733fa,The Apache Relay,null,null,null,null,null,0.7131731,0.9151419,0.6244995375
OS X 10.10.5 [x86 8],244573,40.7,-74,New York,1442254222,playlist-owned-by-other-non-collaborative,e7b3a3b765d242199c4830216fac9188,Flim,These Are The Vistas,b27e16604fcc49a290278c84c8675292,The Bad Plus,0.529269,0.638559,0.582593,2002,138.154,0.5406076,0.583571,0.4877700459
OS X 10.10.5 [x86 8],143440,40.7,-74,New York,1442254366,playlist-owned-by-other-non-collaborative,80ddd57e48f54efb844da6e30a578714,Somebody That I Used to Know,Seth Avett & Jessica Lea Mayfield Sing Elliott Smith,b7535e70c89f43cb82afce850bef8876,Seth Avett & Jessica Lea Mayfield,0.128392,0.585596,0.416229,2015,91.032,0.51113516,0.7019108,0.4673604818
OS X 10.10.5 [x86 8],268800,40.7,-74,New York,1442254636,playlist-owned-by-other-non-collaborative,62e2feed898043ee8901ace17e0d03a1,Marfa,You Knew,b7789ceeab0340ffb1959f34e774fc19,Mother Falcon,0.21018,0.284161,0.453897,2013,74.937,0.4030585,0.31259486,0.4042188729
OS X 10.10.5 [x86 8],292853,40.7,-74,New York,1442254929,playlist-owned-by-other-non-collaborative,899a28be474841e69addea1c20692243,Depreston,"Sometimes I Sit and Think, And Sometimes I Just Sit",9e5af1ed579f4cc09bc7ea9a8398eb26,Courtney Barnett,0.4158,0.691653,0.586339,2015,126.407,0.82031363,0.46657693,0.5841950806
OS X 10.10.5 [x86 8],170840,40.7,-74,New York,1442255100,playlist-owned-by-other-non-collaborative,4945239fec0246aeb5ca866e228db038,Chateau Lobby #4 (in C for Two Virgins),"I Love You, Honeybear",4cad47749a52400696b6088885393499,Father John Misty,0.769566,0.435906,0.604443,2014,188.061,0.8381365,0.80437183,0.6675993587
OS X 10.10.5 [x86 8],325,40.7,-74,New York,1442255780,playlist-owned-by-other-non-collaborative,9784cd4d5d0f45ecb5d0c61057e9ab4b,Dragon,Magic Central,248f9ecceec24e3da2ad4c2299c3e7b4,Breathe Owl Breathe,null,null,null,null,null,0.37963626,0.39042726,0.4372372296
OS X 10.10.5 [x86 8],210520,40.7,-74,New York,1442257300,album,6f790b4a75414fb9ab08cdd9332b2cd4,Angeline,Metrics of Affection,d8682f82c5f64c73b614458885470072,Bombadil,0.555723,0.720949,0.456752,2013,91.04,0.5145542,0.44128725,0.4425463575
OS X 10.10.5 [x86 8],79226,40.7,-74,New York,1442257379,album,5ef5be93c88642fd88e3960c7d7caf5d,C'est Ce la,Una Volta,092e6af427b0491aa562c42ca41eff96,DeVotchKa,0.599088,0.367885,0.588681,2003,170.708,0.60916424,0.7152646,0.3728319398
OS X 10.10.5 [x86 8],300210,40.7,-74,New York,1442257679,album,e50d9504904c4323b85fdc55509df5f0,The Oblivion,Una Volta,092e6af427b0491aa562c42ca41eff96,DeVotchKa,null,null,null,null,null,0.49859455,0.5766434,0.388396494
OS X 10.10.5 [x86 8],214900,40.7,-74,New York,1442257894,album,6b9cb6799fb843cab36e1fd623cee035,Death By Blonde,Una Volta,092e6af427b0491aa562c42ca41eff96,DeVotchKa,0.836967,0.4097,0.588681,2003,162.71,0.7834233,0.80319846,0.3809952764
OS X 10.10.5 [x86 8],330419,40.7,-74,New York,1442258224,album,14f95c3b315b415692d45f160c1cb5f6,Queen of the Surface Streets,Una Volta,092e6af427b0491aa562c42ca41eff96,DeVotchKa,0.603386,0.630303,0.588681,2003,111.149,0.9553488,0.73848325,0.4650375975
OS X 10.10.5 [x86 8],296240,40.7,-74,New York,1442258521,album,8e77fe8388524b5c8a0d7f870c9f84b0,One Last Vow,Una Volta,092e6af427b0491aa562c42ca41eff96,DeVotchKa,0.620394,0.399666,0.588681,2003,200.386,0.9343206,0.51443416,0.3636703895
OS X 10.10.5 [x86 8],294846,40.7,-74,New York,1442258816,album,58195695118645a6974c55b9642a06db,Vengo! Vengo!,Una Volta,092e6af427b0491aa562c42ca41eff96,DeVotchKa,0.375371,0.421006,0.588681,2003,76.685,0.8055496,0.7143555,0.370193518
OS X 10.10.5 [x86 8],41401,40.7,-74,New York,1442262252,album,ca5629d1374742cb8e6c7fda18c08cd4,Miette,Una Volta,092e6af427b0491aa562c42ca41eff96,DeVotchKa,0.782159,0.456551,0.588681,2003,165.737,0.09957969,0.633652,0.34761775
OS X 10.10.5 [x86 8],215597,40.7,-74,New York,1442262467,album,619471453cd54b02814cdc96a6614e97,Ocean of Lust,Una Volta,092e6af427b0491aa562c42ca41eff96,DeVotchKa,0.672346,0.557037,0.588681,2003,119.057,0.9536983,0.8032522,0.3673235222
OS X 10.10.5 [x86 8],220519,40.7,-74,New York,1442262688,album,6c921e41fb7a402f8079533e4501e184,C'est Ce la Part II,Una Volta,092e6af427b0491aa562c42ca41eff96,DeVotchKa,0.431395,0.332307,0.588681,2003,171.183,0.47947967,0.5744524,0.3485003174
OS X 10.10.5 [x86 8],227578,40.7,-74,New York,1442263801,album,d03b5100e86b4bf7bb165dfb7f86e307,Commerce City Sister,Una Volta,092e6af427b0491aa562c42ca41eff96,DeVotchKa,null,null,null,null,null,0.7825412,0.55501944,0.3624638377
OS X 10.10.5 [x86 8],291735,40.7,-74,New York,1442265308,album,b0e21069eae9465083332d93041183d8,La Llorrona,Una Volta,092e6af427b0491aa562c42ca41eff96,DeVotchKa,0.284008,0.383139,0.588681,2003,152.135,0.5307758,0.15852535,0.3913400312
OS X 10.10.5 [x86 8],417,40.7,-74,New York,1442266411,album,5ef5be93c88642fd88e3960c7d7caf5d,C'est Ce la,Una Volta,092e6af427b0491aa562c42ca41eff96,DeVotchKa,0.599088,0.367885,0.588681,2003,170.708,0.60916424,0.7152646,0.3728319398
OS X 10.10.5 [x86 8],1021,40.7,-74,New York,1442332809,album,5ef5be93c88642fd88e3960c7d7caf5d,C'est Ce la,Una Volta,092e6af427b0491aa562c42ca41eff96,DeVotchKa,0.599088,0.367885,0.588681,2003,170.708,0.60916424,0.7152646,0.3728319398
OS X 10.10.5 [x86 8],171679,40.7,-74,New York,1442332980,album,e162aeedea5a468aae677388d6c19bf4,Weeds Or Wildflowers,Poor Old Shine,cabea4830c15434ba68dd81f877beb9f,Parsonsfield,null,null,null,null,null,0.9644655,0.797357,0.4266633756
OS X 10.10.5 [x86 8],188519,40.7,-74,New York,1442333169,album,e752626e225044e887b634cb2b4c02da,Footsteps In My Ear,Poor Old Shine,cabea4830c15434ba68dd81f877beb9f,Parsonsfield,null,null,null,null,null,0.8289483,0.67999274,0.3304288963
OS X 10.10.5 [x86 8],214786,40.7,-74,New York,1442333384,album,197273eec2a44043a3d0ccf07abb862c,Country Pocket,Poor Old Shine,cabea4830c15434ba68dd81f877beb9f,Parsonsfield,0.754601,0.391568,0.323809,2013,186.516,0.96360326,0.7091404,0.3207805046
