platform,milliseconds_played,latitude,longitude,city,timestamp,source,track_id,track_name,album_name,artist_id,artist_name,valence_score,danceability_score,familiarity_score,song_year,song_tempo,runnability,energy,popularity_normalized
"iOS 8.4.1 (iPhone7,2)",219973,40.7,-74,New York,1440188882,spotify:internal:startpage,57cce6158ba643cdb7d5a87b7346e2bc,Coloring,Coloring,a7b6a190a9b344e5b31bd8bf728fe54a,Kevin Garrett,0.194706,0.644864,0.375457,2014,76.025,0.38981974,0.2640238,0.683939372
"iOS 8.4.1 (iPhone7,2)",218000,40.7,-74,New York,1440189101,spotify:internal:startpage,d48e6c3af47d46fba5bc0c2b085eb113,Sunshine,Sunshine,30ea332332054e7fa0d16313b17976f6,Tom Misch,0.536751,0.897166,0.450349,2015,113.014,0.80127174,0.6656809,0.6034100701
"iOS 8.4.1 (iPhone7,2)",207422,40.7,-74,New York,1440189309,spotify:internal:startpage,08898fcd07b64a9eb3ed6bc7690cc67d,Sharpness,Sharpness,294a9d84a39a4628b289bf9d7bbcd1ad,Jamie Woon,0.643657,0.855468,0.567132,2011,98.002,0.8348811,0.58305806,0.610907211
"iOS 8.4.1 (iPhone7,2)",36599,40.7,-74,New York,1440189345,spotify:internal:startpage,14d452a361c84b448b37ed745493b3d8,Seen and Never Heard,Seen and Never Heard,12a31053b38346949573fc03b96c5804,Etta Bond,0.600982,0.762509,0.379831,2015,78.075,0.3417558,0.3174388,0.6137897766
"iOS 8.4.1 (iPhone7,2)",96594,40.7,-74,New York,1440189441,spotify:internal:startpage:7,1dada006cea6430b95cb1be023fbce09,Tezeta,New York - Addis - London: The Story of Ethio Jazz 1965-1975,fd268d280ab34930a0e614e01d5bc143,Mulatu Astatke,0.512373,0.560401,0.569004,1969,81.516,0.3378304,0.2539979,0.5036325329
"iOS 8.4 (iPad3,1)",0,40.8,-74,New York,1440199985,com.spotify.gaia,2383f47c1f3549e5ae231b7339e2036e,Political World,Oh Mercy,e86ede6eee0b4f08bd606bf1bb07f49b,Bob Dylan,0.482777,0.636846,0.871222,1989,100.536,0.22991449,0.9544984,0.4533351083
"iOS 8.4 (iPad3,1)",152053,40.8,-74,New York,1440200149,playlist,8120a12b038b4dbc8178ee9800e6705d,Colonel Hathi's March (The Elephant Song),The Jungle Book,5586948cf8554ebb8a69275bf8a5211e,J. Pat O'Malley,0.818451,0.845071,0.151999,2003,95.903,0.16226228,0.40278235,0.4817632045
"iOS 8.4 (iPad3,1)",170480,40.8,-74,New York,1440200320,playlist,859dab81582f46c085c254420d6350ca,Trust In Me (The Python's Song),The Jungle Book,3aa0f15d3af84cbe9baab5de10ff3437,Sterling Holloway,0.084786,0.329939,0.266281,1965,101.747,0.24826142,0.06571679,0.4366951512
"iOS 8.4 (iPad3,1)",291466,40.8,-74,New York,1440200611,playlist,ef0d3476afe54c1f95e959deed1e55aa,The Bare Necessities - Soundtrack,The Jungle Book,597fec6b81724a5fb2a90cdb69942ec8,Phil Harris,null,null,null,null,null,0.24872555,0.24170242,0.5291805626
"iOS 8.4 (iPad3,1)",279453,40.8,-74,New York,1440200892,playlist,570a10ff01f84f7281112f40c3e2c4ab,I Wan'na Be Like You (The Monkey Song),The Jungle Book,a587654722054c31bbde6de4a2d08cb8,Louis Prima,0.775553,0.747785,0.597994,1997,96.83,0.30570337,0.4101182,0.5373930979
"iOS 8.4.1 (iPhone7,2)",1020,40.8,-74,New York,1440202025,spotify:internal:startpage:7,f80e472f81524922bac8ccc8475d3b46,Range Life (Remastered),Quarantine The Past: The Best Of Pavement,6c4fc4cc034e476faa8780a79f80a606,Pavement,null,null,null,null,null,0.6368793,0.801903,0.5287763953
"iOS 8.4.1 (iPhone7,2)",6036,40.8,-74,New York,1440202030,spotify:internal:startpage:7,f80e472f81524922bac8ccc8475d3b46,Range Life (Remastered),Quarantine The Past: The Best Of Pavement,6c4fc4cc034e476faa8780a79f80a606,Pavement,null,null,null,null,null,0.6368793,0.801903,0.5287763953
"iOS 8.4.1 (iPhone7,2)",1904,40.8,-74,New York,1440202031,spotify:internal:startpage,8120a12b038b4dbc8178ee9800e6705d,Colonel Hathi's March (The Elephant Song),The Jungle Book,5586948cf8554ebb8a69275bf8a5211e,J. Pat O'Malley,0.818451,0.845071,0.151999,2003,95.903,0.16226228,0.40278235,0.4817632045
"iOS 8.4.1 (iPhone7,2)",3018,40.8,-74,New York,1440202033,spotify:internal:startpage,d25afc3997024b22bad3552b1c1a14e3,My Favorite Things,The Very Best Of John Coltrane,4b158e63659a4205aa9a9951a5a2624f,John Coltrane,null,null,null,null,null,0.34389347,0.21373892,0.5845881337
"iOS 8.4.1 (iPhone7,2)",4179,40.8,-74,New York,1440202036,spotify:internal:startpage,de6ae45d4e694b0c8f7a0e6831782b6d,Rosie,Negro Prison Blues And Songs,f829f51218b24c6ea56df58f0f402ffa,Recorded Live By Alan Lomax,0.350004,0.463956,0.232972,2006,79.922,0.10421066,0.29698238,0.4127169765
"iOS 8.4.1 (iPhone7,2)",2925,40.8,-74,New York,1440202038,spotify:internal:startpage,330ded8f72e14036a1781397c29fbb76,Wild World,The Best Of Cat Stevens 20th Century Masters The Millennium Collection,0497310580ce4295abfd0a745e0da9a6,Cat Stevens,0.589623,0.490624,0.742574,1970,151.136,0.6296973,0.48015192,0.5324554982
"iOS 8.4.1 (iPhone7,2)",2368,40.8,-74,New York,1440202041,spotify:internal:startpage,1bdfe53a351f40fe8301e4baf13a0320,Only Love,Every Kingdom,b33a568f493e4976b7d806c31b36a682,Ben Howard,0.354677,0.546641,0.624017,2011,80.305,0.5736904,0.48500848,0.7057613235
"iOS 8.4.1 (iPhone7,2)",2739,40.8,-74,New York,1440202045,spotify:internal:startpage,1bdfe53a351f40fe8301e4baf13a0320,Only Love,Every Kingdom,b33a568f493e4976b7d806c31b36a682,Ben Howard,0.354677,0.546641,0.624017,2011,80.305,0.5736904,0.48500848,0.7057613235
"iOS 8.4.1 (iPhone7,2)",3065,40.8,-74,New York,1440202047,spotify:internal:startpage,92eed5710d2f424fb0d64cd24ded542f,Try Me (feat. Jennifer Lopez & Matoma),Everything Is 4,043b1f0a1fd24bb1b620e55dd658e756,Jason Derulo,0.200582,0.57873,0.586571,2015,100.033,0.28367645,0.6799245,0.8155676041
"iOS 8.4.1 (iPhone7,2)",2321,40.8,-74,New York,1440202049,spotify:internal:startpage,61dc45532dd243a8a0c370e60027d7b7,Everyone's Got Something,Back to You,fa44180a703f4e30b19040c20f0229a5,Perrin Lamb,0.258427,0.573794,0.313713,2012,79.118,0.37395844,0.27876657,0.6812417243
"iOS 8.4.1 (iPhone7,2)",3575,40.8,-74,New York,1440202053,spotify:internal:startpage,94047a4c239d4846bb2fd5a49881b29f,Whip It!,Whip It!,4bbba76d377f49fab93485f34c7e06c4,Lunchmoney Lewis,null,null,null,null,null,0.99384,0.7798132,0.8093012331
"iOS 8.4.1 (iPhone7,2)",1950,40.8,-74,New York,1440202054,spotify:internal:startpage,b252f190c4b84b55b54de46321ced7df,Miracle Mile,Dear Miss Lonelyhearts,e3aef84c217f4f77a5cb42672c3f44ac,Cold War Kids,0.293991,0.354692,0.66856,2013,142.849,0.52909714,0.86637294,0.5238116508
"iOS 8.4.1 (iPhone7,2)",4179,40.8,-74,New York,1440202057,spotify:internal:startpage,4616734612d541a196424d35b6d79008,Go Out,Go Out,ff966799c01e4c188ffda933e07be792,Blur,0.638229,0.62536,0.787645,2015,119.985,0.76691973,0.93570113,0.4711215174
"iOS 8.4.1 (iPhone7,2)",2600,40.8,-74,New York,1440202059,spotify:internal:startpage,72c2545d83dc4c81bb455b998967b4f3,Smoke Break,Smoke Break,954621cacfd544bba99ab8570b5b6155,Carrie Underwood,0.563424,0.441225,0.773735,2015,160.226,0.9364144,0.83426195,0.7470458002
"iOS 8.4.1 (iPhone7,2)",1904,40.8,-74,New York,1440202060,spotify:internal:startpage,895cac911f594642a3f9472c59b142ed,"Devil (feat. Busta Rhymes, B.o.B & Neon Hitch)","Devil (feat. Busta Rhymes, B.o.B & Neon Hitch)",3a326c7a3466476d9e098dd15bedcce3,Cash Cash,0.341118,0.620539,0.580253,2015,144.933,0.9205179,0.7535968,0.7636319511
"iOS 8.4.1 (iPhone7,2)",1950,40.8,-74,New York,1440202061,spotify:internal:startpage,bbd1efd179fe4e2ba24bc884f0004a11,Everything - Radio Mix,Everything,a3ad96c76d0e4250b8432b72a913c477,EDX feat. Hadley,null,null,null,null,null,0.9329074,0.88866454,0.5533941428
"iOS 8.4.1 (iPhone7,2)",7430,40.8,-74,New York,1440202068,spotify:internal:startpage,ef12999dbe434315a673f136c35a33c7,Keep It Healthy,Warpaint,75d6ce779ac041c188838d4e96affb70,Warpaint,null,null,null,null,null,0.7724826,0.6407075,0.5673235818
"iOS 8.4.1 (iPhone7,2)",80958,40.7,-74,New York,1440202149,spotify:internal:startpage:7,f80e472f81524922bac8ccc8475d3b46,Range Life (Remastered),Quarantine The Past: The Best Of Pavement,6c4fc4cc034e476faa8780a79f80a606,Pavement,null,null,null,null,null,0.6368793,0.801903,0.5287763953
"iOS 8.4.1 (iPhone7,2)",368539,40.7,-74,New York,1440202517,spotify:internal:startpage:7,1dada006cea6430b95cb1be023fbce09,Tezeta,New York - Addis - London: The Story of Ethio Jazz 1965-1975,fd268d280ab34930a0e614e01d5bc143,Mulatu Astatke,0.512373,0.560401,0.569004,1969,81.516,0.3378304,0.2539979,0.5036325329
"iOS 8.4.1 (iPhone7,2)",8367,40.7,-74,New York,1440202525,spotify:internal:startpage:7,2cd4a84a71384f0280789a046f90702c,I'm So Green - 2004 Remastered Version,Ege Bamyasi,8ea12086ea1742e281c7e2e7e7d2d647,CAN,0.840176,0.595572,0.703989,1972,111.269,0.7752661,0.7291129,0.4941605475
"iOS 8.4.1 (iPhone7,2)",15161,40.7,-74,New York,1440202540,spotify:internal:startpage:7,33769be2304140e98c1237317a665648,Tiger Phone Card,Venus on Earth (Deluxe Edition),73e2aa44c7954487a8c6c491d98354e7,Dengue Fever,0.745091,0.63052,0.43693,2008,118.082,0.9533666,0.6748615,0.4974558936
"iOS 8.4.1 (iPhone7,2)",9473,40.7,-74,New York,1440202548,spotify:internal:startpage:7,c4c5f1cdc92c4498a873ea7d2d7347da,Ivory Coast,Pure Bathing Culture,a266d03b4de446fbb79ca1328057d2e3,Pure Bathing Culture,null,null,null,null,null,0.6199836,0.623454,0.5002755604
"iOS 8.4.1 (iPhone7,2)",1486,40.7,-74,New York,1440202549,spotify:internal:startpage:7,33769be2304140e98c1237317a665648,Tiger Phone Card,Venus on Earth (Deluxe Edition),73e2aa44c7954487a8c6c491d98354e7,Dengue Fever,0.745091,0.63052,0.43693,2008,118.082,0.9533666,0.6748615,0.4974558936
"iOS 8.4.1 (iPhone7,2)",1811,40.7,-74,New York,1440202550,spotify:internal:startpage:7,2cd4a84a71384f0280789a046f90702c,I'm So Green - 2004 Remastered Version,Ege Bamyasi,8ea12086ea1742e281c7e2e7e7d2d647,CAN,0.840176,0.595572,0.703989,1972,111.269,0.7752661,0.7291129,0.4941605475
"iOS 8.4.1 (iPhone7,2)",7569,40.7,-74,New York,1440202556,spotify:internal:startpage:7,1dada006cea6430b95cb1be023fbce09,Tezeta,New York - Addis - London: The Story of Ethio Jazz 1965-1975,fd268d280ab34930a0e614e01d5bc143,Mulatu Astatke,0.512373,0.560401,0.569004,1969,81.516,0.3378304,0.2539979,0.5036325329
"iOS 8.4.1 (iPhone7,2)",48053,40.7,-74,New York,1440202604,album,61d525b9e8a141d5bb76ee43310ebcb4,Yèkèrmo Sèw,New York - Addis - London: The Story of Ethio Jazz 1965-1975,fd268d280ab34930a0e614e01d5bc143,Mulatu Astatke,0.420191,0.62814,0.569004,1969,116.324,0.61128503,0.52777106,0.5138980536
"iOS 8.4.1 (iPhone7,2)",9659,40.7,-74,New York,1440202613,album,f98c339bafbf4a7180d4f0de4f5df543,I Faram Gami I Faram,New York - Addis - London: The Story of Ethio Jazz 1965-1975,fd268d280ab34930a0e614e01d5bc143,Mulatu Astatke,null,null,null,null,null,0.20902528,0.5015783,0.4646866574
"iOS 8.4.1 (iPhone7,2)",15418,40.7,-74,New York,1440202627,album,75285d73a0734d84b6a6d609322aa793,Shagu,New York - Addis - London: The Story of Ethio Jazz 1965-1975,fd268d280ab34930a0e614e01d5bc143,Mulatu Astatke,0.95451,0.493793,0.569004,1969,133.49,0.44200006,0.6320118,0.4516573613
"iOS 8.4.1 (iPhone7,2)",3467,40.7,-74,New York,1440202630,artist,e34a670742604fed80f3524e5b141e44,Yègellé Tezeta,New York - Addis - London: The Story of Ethio Jazz 1965-1975,fd268d280ab34930a0e614e01d5bc143,Mulatu Astatke,null,null,null,null,null,0.1319393,0.23296179,0.5552816319
"iOS 8.4.1 (iPhone7,2)",3900,40.7,-74,New York,1440202633,artist,61d525b9e8a141d5bb76ee43310ebcb4,Yèkèrmo Sèw,New York - Addis - London: The Story of Ethio Jazz 1965-1975,fd268d280ab34930a0e614e01d5bc143,Mulatu Astatke,0.420191,0.62814,0.569004,1969,116.324,0.61128503,0.52777106,0.5138980536
"iOS 8.4.1 (iPhone7,2)",10468,40.7,-74,New York,1440202642,artist,8397d70a360b4a7787dc0e8d01abd29b,Emnete,New York - Addis - London: The Story of Ethio Jazz 1965-1975,fd268d280ab34930a0e614e01d5bc143,Mulatu Astatke,null,null,null,null,null,0.7196261,0.43882146,0.4726530261
"iOS 8.4.1 (iPhone7,2)",364093,40.8,-74,New York,1440203068,album,602c43b66ae44cdebf82727c41e0ee64,Heaven,African All Stars (Best Indie & Alternative African Recordings from 1970 to 2015),4aa55dd3c8c34e22bc3fab64632d8de6,Ebo Taylor,0.385901,0.658137,0.490002,1978,99.471,0.5367986,0.769355,0.3442937236
"iOS 8.4.1 (iPhone7,2)",16778,40.8,-74,New York,1440203084,album,f6a97e81c2134da3b599ff90f5f203ce,Bad Government - Chinese Man Remix,African All Stars (Best Indie & Alternative African Recordings from 1970 to 2015),cfe17382c8804656b288280ef2a25765,Femi Kuti,0.643425,0.551983,0.554674,2011,110.167,0.21165246,0.6248481,0.331584982
"iOS 8.4.1 (iPhone7,2)",225493,40.8,-74,New York,1440203309,album,3604d059ff574e86a1094548b583dbfd,Sanza tristesse,African All Stars (Best Indie & Alternative African Recordings from 1970 to 2015),0bc5e9a0950f4f4dbcb6d77b878758af,Francis Bebey,0.618312,0.694737,0.360455,2014,104.233,0.6210736,0.63640106,0.312455117
"iOS 8.4.1 (iPhone7,2)",198697,40.8,-74,New York,1440203508,album,d0cd2fffcf3746d482daf297edc6a69c,"""T'en vas pas, ça va pas ! """,African All Stars (Best Indie & Alternative African Recordings from 1970 to 2015),704175708cc44c14860fa5b3b1a0f96e,Moh Kouyaté,0.873505,0.779603,0.085538,2013,114.972,0.97328115,0.77730536,0.3511169849
"iOS 8.4.1 (iPhone7,2)",175720,40.8,-74,New York,1440203683,album,ff5b493f78024529ab4edbe42552e18a,Blofonyobi Wo Atale,African All Stars (Best Indie & Alternative African Recordings from 1970 to 2015),fec41d44766e4e35877277f1a0b3931e,The Psychedelic Aliens,0.862342,0.704785,0.26464,2010,152.74,0.7691709,0.72088,0.3053467274
"iOS 8.4.1 (iPhone7,2)",340226,40.8,-74,New York,1440204024,album,d011c11eb48549c29c9efa6e785c8114,Jin ma jin ma,African All Stars (Best Indie & Alternative African Recordings from 1970 to 2015),f7f4da4406d241878971d3be1e6b6ee7,Orchestra Baobab,0.800351,0.790119,0.529723,2006,129.783,0.3938138,0.59724385,0.3458927709
"iOS 8.4.1 (iPhone7,2)",450866,40.8,-74,New York,1440204474,album,7e34fba859bb4e10a0cfc0b9d4573d05,Akula Owu Onyeara,African All Stars (Best Indie & Alternative African Recordings from 1970 to 2015),cc420280afea435985b3bb497c19a9a5,The Funkees,0.845462,0.690471,0.304704,2007,110.746,0.78853714,0.83503795,0.3033969516
"iOS 8.4 (iPad3,1)",882,40.8,-74,New York,1440204591,playlist,8120a12b038b4dbc8178ee9800e6705d,Colonel Hathi's March (The Elephant Song),The Jungle Book,5586948cf8554ebb8a69275bf8a5211e,J. Pat O'Malley,0.818451,0.845071,0.151999,2003,95.903,0.16226228,0.40278235,0.4817632045
"iOS 8.4.1 (iPhone7,2)",177855,40.8,-74,New York,1440204653,album,7ff386f8cfd9452389b97577fa5c5da5,Jakelewah,African All Stars (Best Indie & Alternative African Recordings from 1970 to 2015),dd3606b96f7d47ac8b774c0e3e87416a,Tony Allen,0.806632,0.838184,0.59144,2002,112.008,0.7549625,0.82055545,0.3090273764
"iOS 8.4.1 (iPhone7,2)",4318,40.8,-74,New York,1440204656,album,1b95ed3848dc442eb67825108e52ae9e,Sunny Sky,African All Stars (Best Indie & Alternative African Recordings from 1970 to 2015),a96f30f290f449bd997ff18ab58168a3,Afrobeat Makers,0.336319,0.790355,0.071732,2014,110.08,0.31267467,0.38815445,0.3007115171
"iOS 8.4.1 (iPhone7,2)",23849,40.8,-74,New York,1440204679,album,f1cc7e97e2384edbb8dc959471659662,Uwa the Peacock,African All Stars (Best Indie & Alternative African Recordings from 1970 to 2015),9b54eb6e67ff47ebb177eaa50d312874,Ibibio Sound Machine,0.569102,0.765245,0.340684,2014,129.981,0.83491343,0.57469445,0.3010920155
"iOS 8.4.1 (iPhone7,2)",415090,40.8,-74,New York,1440205093,album,06edf3fb22004e7c948723c8765e02c4,"Love And Death - taken from the album ""Love & Death""",Strut Africa,4aa55dd3c8c34e22bc3fab64632d8de6,Ebo Taylor,0.874433,0.741519,0.490002,2010,102.451,0.89867926,0.8959789,0.2675108245
"iOS 8.4.1 (iPhone7,2)",135929,40.8,-74,New York,1440205229,album,57c228b986a54300a9da3d9c6556f960,"Darker Side Of Night - taken from the album ""Inspiration Information 4""",Strut Africa,ca4774558e4e49b6afe3387326a87ec1,Jimi Tenor,0.836877,0.505203,0.277832,2009,107.652,0.5240645,0.81547093,0.2517083545
"iOS 8.4.1 (iPhone7,2)",275373,40.8,-74,New York,1440205504,album,a7bfd2cb58f548a99959a95d33360c1e,"Cha Cha - taken from the album ""Inspiration Information 3""",Strut Africa,fd268d280ab34930a0e614e01d5bc143,Mulatu Astatke,0.840305,0.686857,0.278683,2009,147.779,0.54015744,0.72889346,0.2583118463
"iOS 8.4.1 (iPhone7,2)",93868,40.8,-74,New York,1440205598,album,aa487611390a4607b63a8e627906bbf4,"Negus Negast - taken from the album ""Rising Sun""",Strut Africa,1998c62c8e064d9987da88b3d0dadcb8,The Souljazz Orchestra,0.379957,0.736838,0.484741,2010,95.998,0.5128751,0.72702825,0.2520077772
"iOS 8.4.1 (iPhone7,2)",193190,40.8,-74,New York,1440205790,album,be84bf6d9e1d46d3b25bf6ca31a40748,"Gnawi - taken from the album ""Fangnawa Experience""",Strut Africa,f5e7f039b20d470b9e9531d24a8f63ae,Fanga,0.925557,0.483402,0.188264,2012,158.264,0.69176316,0.8339397,0.2398685704
"iOS 8.4.1 (iPhone7,2)",225453,40.8,-74,New York,1440206015,album,bdb1bb27f4a645eaa91bc5c4a8282253,"100 Days, 100 Nights","100 Days, 100 Nights",de4eab54acf44c688af6d7ce592e37ad,Sharon Jones & The Dap-Kings,0.679466,0.450475,0.604364,2007,110.894,0.44679272,0.5200498,0.5712430725
"iOS 8.4.1 (iPhone7,2)",57631,40.8,-74,New York,1440206072,album,03356dcc182e4a1caf424e3ad255019f,Nobody's Baby,"100 Days, 100 Nights",de4eab54acf44c688af6d7ce592e37ad,Sharon Jones & The Dap-Kings,0.772126,0.730349,0.604364,2007,95.204,0.5168776,0.60971886,0.4709585159
"iOS 8.4.1 (iPhone7,2)",6501,40.8,-74,New York,1440206078,album,f1cb54a0abf7466c9a152e280251d2e9,Be Easy,"100 Days, 100 Nights",de4eab54acf44c688af6d7ce592e37ad,Sharon Jones & The Dap-Kings,0.964614,0.751697,0.604364,2007,89.896,0.56452674,0.56768465,0.4547356393
"iOS 8.4.1 (iPhone7,2)",15418,40.8,-74,New York,1440206092,album,9352112804ad4b97afc93f2d3d3e1a8f,"When the Other Foot Drops, Uncle","100 Days, 100 Nights",de4eab54acf44c688af6d7ce592e37ad,Sharon Jones & The Dap-Kings,0.688526,0.65706,0.604364,2007,81.39,0.7994469,0.4991917,0.4272758684
"iOS 8.4.1 (iPhone7,2)",220280,40.8,-74,New York,1440206312,album,33604ac8cd654255be359aae365c030e,Sure Hope You Mean It,The Way I See It,cda0dafbaf8049b28977c784feac7be2,Raphael Saadiq,0.647715,0.690998,0.654097,2008,103.078,0.9854674,0.76173997,0.5304599896
"iOS 8.4.1 (iPhone7,2)",138426,40.8,-74,New York,1440206451,album,5ca6f4ea2ea04b8c90974e0f8526a7b9,100 Yard Dash,The Way I See It,cda0dafbaf8049b28977c784feac7be2,Raphael Saadiq,0.920097,0.888428,0.654097,2008,109.754,0.8083883,0.87624013,0.6050513343
"iOS 8.4 (iPad3,1)",12260,40.8,-74,New York,1440288780,playlist,ef0d3476afe54c1f95e959deed1e55aa,The Bare Necessities - Soundtrack,The Jungle Book,597fec6b81724a5fb2a90cdb69942ec8,Phil Harris,null,null,null,null,null,0.24872555,0.24170242,0.5291805626
"iOS 8.4 (iPad3,1)",2786,40.8,-74,New York,1440288781,playlist,8120a12b038b4dbc8178ee9800e6705d,Colonel Hathi's March (The Elephant Song),The Jungle Book,5586948cf8554ebb8a69275bf8a5211e,J. Pat O'Malley,0.818451,0.845071,0.151999,2003,95.903,0.16226228,0.40278235,0.4817632045
"iOS 8.4 (iPad3,1)",291466,40.8,-74,New York,1440289072,playlist,ef0d3476afe54c1f95e959deed1e55aa,The Bare Necessities - Soundtrack,The Jungle Book,597fec6b81724a5fb2a90cdb69942ec8,Phil Harris,null,null,null,null,null,0.24872555,0.24170242,0.5291805626
"iOS 8.4 (iPad3,1)",279453,40.8,-74,New York,1440289352,playlist,570a10ff01f84f7281112f40c3e2c4ab,I Wan'na Be Like You (The Monkey Song),The Jungle Book,a587654722054c31bbde6de4a2d08cb8,Louis Prima,0.775553,0.747785,0.597994,1997,96.83,0.30570337,0.4101182,0.5373930979
"iOS 8.4.1 (iPhone7,2)",1020,40.7,-74,Jersey City,1440290457,album,1fbadd669b974c44adfe0114ec139188,Keep Marchin',The Way I See It,cda0dafbaf8049b28977c784feac7be2,Raphael Saadiq,0.59393,0.755354,0.654097,2008,120.107,0.9814866,0.815006,0.534912701
"iOS 8.4.1 (iPhone7,2)",8390,40.7,-74,Jersey City,1440290464,album,1fbadd669b974c44adfe0114ec139188,Keep Marchin',The Way I See It,cda0dafbaf8049b28977c784feac7be2,Raphael Saadiq,0.59393,0.755354,0.654097,2008,120.107,0.9814866,0.815006,0.534912701
"iOS 8.4.1 (iPhone7,2)",198800,40.7,-74,Jersey City,1440290664,album,f652d4eeba20423280deeebf5826346f,Big Easy,The Way I See It,cda0dafbaf8049b28977c784feac7be2,Raphael Saadiq,null,null,null,null,null,0.8318176,0.8005273,0.5068620724
"iOS 8.4 (iPad3,1)",1021,40.8,-74,New York,1440341866,playlist,8120a12b038b4dbc8178ee9800e6705d,Colonel Hathi's March (The Elephant Song),The Jungle Book,5586948cf8554ebb8a69275bf8a5211e,J. Pat O'Malley,0.818451,0.845071,0.151999,2003,95.903,0.16226228,0.40278235,0.4817632045
"iOS 8.4 (iPad3,1)",231826,40.8,-74,New York,1440342126,playlist,c857b3ca57bf4855891176383812b309,Romance,Wild Flag,99b7d1a53dbf4254b473051025e0ef88,WILD FLAG,0.584586,0.372597,0.488168,2011,154.043,0.8198911,0.9463176,0.4230306803
"iOS 8.4 (iPad3,1)",153013,40.8,-74,New York,1440342297,playlist,bb110e124081425ebeba4c70142fdc1b,Something Came Over Me,Wild Flag,99b7d1a53dbf4254b473051025e0ef88,WILD FLAG,0.579177,0.462052,0.488168,2011,137.902,0.5865353,0.86146367,0.3555991635
"iOS 8.4 (iPad3,1)",151727,40.8,-74,New York,1440342449,album,8b32126d741a45c2a5be5d188baf172a,This Land Is Your Land,This Land Is Your Land Soundtrack,13aaaac638e4482295618c3df810640e,Arlo Guthrie,0.611203,0.4637,0.704579,1997,106.555,0.3771834,0.37167683,0.3451528719
"iOS 8.4 (iPad3,1)",93251,40.8,-74,New York,1440342637,album,7573e665084a41959f0ab7bc943b1f1a,Bling Blang,This Land Is Your Land Soundtrack,13aaaac638e4482295618c3df810640e,Arlo Guthrie,0.717664,0.60059,0.08329,1997,94.393,0.5870702,0.6224337,0.311670208
"iOS 8.4 (iPad3,1)",10309,40.8,-74,New York,1440342648,album,eef78e3de8c24e21a448411d544f1363,All I Know,The Singer,d0160326d32e458d8f583525c55d5f9a,Art Garfunkel,null,null,null,null,null,0.6453086,0.18527251,0.4057789465
"iOS 8.4 (iPad3,1)",48390,40.8,-74,New York,1440342695,album,472f90c6cdce4f07b85a51ea84e3d6a8,Perfect Moment,Everything Waits To Be Noticed,d0160326d32e458d8f583525c55d5f9a,Art Garfunkel,0.288578,0.515388,0.505258,2002,119.945,0.35748196,0.2735084,0.4111510897
"iOS 8.4.1 (iPhone7,2)",1020,40.8,-74,New York,1440348485,album,2bdc4d07b870429a84b2b033db734f16,Just One Kiss,The Way I See It,cda0dafbaf8049b28977c784feac7be2,Raphael Saadiq,0.529409,0.636221,0.654097,2008,95.994,0.8936778,0.80462027,0.4928609526
"iOS 8.4.1 (iPhone7,2)",3900,40.8,-74,New York,1440348487,spotify:internal:startpage:0,330ded8f72e14036a1781397c29fbb76,Wild World,The Best Of Cat Stevens 20th Century Masters The Millennium Collection,0497310580ce4295abfd0a745e0da9a6,Cat Stevens,0.589623,0.490624,0.742574,1970,151.136,0.6296973,0.48015192,0.5324554982
"iOS 8.4.1 (iPhone7,2)",5108,40.8,-74,New York,1440348491,spotify:internal:startpage,157be45fd49242a8a0e6288f1b2882bc,Ladies Love Outlaws,The Essential Waylon Jennings,f748ac6d66c545b1aeda1f6c97d7ebb0,Waylon Jennings,0.591015,0.685789,0.719568,1972,105.039,0.7637606,0.466088,0.5150526149
"iOS 8.4.1 (iPhone7,2)",3111,40.8,-74,New York,1440348494,spotify:internal:startpage,aae8c5ec2078465583e04980e00a9ff7,Wild Out (feat. Waka Flocka Flame & Paige),Wild Out (feat. Waka Flocka Flame & Paige),f5e7e56b9ed34a6d8f7365fb5c2223cf,Borgore,null,null,null,null,null,0.70728123,0.92647845,0.6718292917
"iOS 8.4.1 (iPhone7,2)",4318,40.8,-74,New York,1440348497,spotify:internal:startpage,8308fcd463f745a9ba2f2f32def9e145,Oxas,Oxas,dc5fd3a86ead4518aa2d540499bbfeef,GAMPER & DADONI,0.486153,0.74902,0.069414,2013,125.013,0.703654,0.59087366,0.6613077956
"iOS 8.4.1 (iPhone7,2)",3157,40.8,-74,New York,1440348499,spotify:internal:startpage,7069e272702241a287559cae4a3f6eca,There Can Be Only One,Big Wheel and Others,4bbd4bbbf985403b85d9a9463ebf5cfd,Cass McCombs,0.854065,0.610031,0.55302,2013,86.33,0.6745814,0.6882427,0.6164710638
"iOS 8.4.1 (iPhone7,2)",3111,40.8,-74,New York,1440348502,spotify:internal:startpage,ae04d66623c5410bae863025608d2c19,Waiting on the World to Change,Continuum,095af0e5cd054a0ea835d32e0dd70152,John Mayer,0.679873,0.577325,0.805269,2006,176.75,0.9674548,0.7556528,0.6869273542
"iOS 8.4.1 (iPhone7,2)",2972,40.8,-74,New York,1440348504,spotify:internal:startpage,72c2545d83dc4c81bb455b998967b4f3,Smoke Break,Smoke Break,954621cacfd544bba99ab8570b5b6155,Carrie Underwood,0.563424,0.441225,0.773735,2015,160.226,0.9364144,0.83426195,0.7470458002
